Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.034332784551148784,0.06057528268449655,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.023801279234622358,0.02815854870623179,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.04073955922436728,0.03764269923155265,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.018102387560548765,0.07756705043893795,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.014775724092353488,0.05007445777196238,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.016487003410364454,0.05278045961551642,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1833840800490934,0.16241328303901245,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.09985174763394726,0.06644630860646242,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.023903589421648955,0.015482694901895818,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.01828316141209605,0.05278045961551635,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.05064789924845359,0.16339926604890553,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0011366595275885657,0.0011366595275885657,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.05305492602214767,0.06359530984678943,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.08251768273405602,0.1590974636228557,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2283781954621488,0.44925319731758234,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.14456892334657978,0.17153355426817293,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.130423755926604,0.10444432855578598,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.23386484756958917,0.5965625186388177,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.40968952951150056,0.38620064875125093,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10799301132695094,0.19270762668270267,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15204611138188726,0.23037213710820284,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11065709104524529,0.08468756014608862,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.13529148028534294,0.14152371390622065,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3144763377907315,0.0549745319449294,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1739463742791009,0.13791223622865348,0.99,0.1,0.1,0.001,8,32
45,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16960295617915236,0.13254535054644534,0.99,0.1,0.1,0.001,8,32
46,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.24260428878648727,0.24390893753654097,0.99,0.1,0.1,0.001,8,32
47,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20181255611273763,0.18690097705536055,0.99,0.1,0.1,0.001,8,32
48,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.08923333395959576,0.0890356346493425,0.99,0.1,0.1,0.001,8,32
49,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4419778420114571,0.3358300257540892,0.99,0.1,0.1,0.001,8,32
50,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0727669462486072,0.16065471012615068,0.99,0.1,0.1,0.001,8,32
51,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2936784682835837,0.22057959520367057,0.99,0.1,0.1,0.001,8,32
52,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23516993555706703,0.23443441495303557,0.99,0.1,0.1,0.001,8,32
53,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2757166416705379,0.38843343110135764,0.99,0.1,0.1,0.001,8,32
54,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2239548887579062,0.281844127449131,0.99,0.1,0.1,0.001,8,32
55,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.32435135294382567,0.20543091737988398,0.99,0.1,0.1,0.001,8,32
56,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15535566815939544,0.2952542117111385,0.99,0.1,0.1,0.001,8,32
57,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23287254637183213,0.177288132589228,0.99,0.1,0.1,0.001,8,32
58,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.45321173020836586,0.4614990734072416,0.99,0.1,0.1,0.001,8,32
59,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2150214066479693,0.31813081298523105,0.99,0.1,0.1,0.001,8,32
60,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.42638208031189917,0.3058456058421753,0.99,0.1,0.1,0.001,8,32
61,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29405844394546293,0.4066054343092482,0.99,0.1,0.1,0.001,8,32
62,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2396404204047197,0.35886326756457443,0.99,0.1,0.1,0.001,8,32
63,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34281035751162675,0.5451958567215391,0.99,0.1,0.1,0.001,8,32
64,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.34771301545704014,0.17320748055820376,0.99,0.1,0.1,0.001,8,32
65,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2652774909514395,0.18131253050209947,0.99,0.1,0.1,0.001,8,32
66,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4426086443359351,0.32147514971320224,0.99,0.1,0.1,0.001,8,32
67,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.47978405144587233,0.41417456682379106,0.99,0.1,0.1,0.001,8,32
68,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28813115781698734,0.5569834470214926,0.99,0.1,0.1,0.001,8,32
69,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.32885771340092107,0.41955544898880265,0.99,0.1,0.1,0.001,8,32
70,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6782138688579602,0.597732344791425,0.99,0.1,0.1,0.001,8,32
71,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.23016196912250933,0.32236450848471654,0.99,0.1,0.1,0.001,8,32
72,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4984061256571816,0.4267342890071968,0.99,0.1,0.1,0.001,8,32
73,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20144863733778337,0.3209048419564255,0.99,0.1,0.1,0.001,8,32
74,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2172681397664231,0.3076861087084743,0.99,0.1,0.1,0.001,8,32
75,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3574525532967692,0.5102878863858233,0.99,0.1,0.1,0.001,8,32
76,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.14761264790355566,0.24233758983756015,0.99,0.1,0.1,0.001,8,32
77,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22022630496988524,0.15963754783339903,0.99,0.1,0.1,0.001,8,32
78,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24886016721150944,0.238006340774319,0.99,0.1,0.1,0.001,8,32
79,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20280194077159305,0.24108105805325403,0.99,0.1,0.1,0.001,8,32
80,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15020115581053095,0.09814444052337479,0.99,0.1,0.1,0.001,8,32
81,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22660294426722213,0.21604071442027886,0.99,0.1,0.1,0.001,8,32
82,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.167733800235194,0.1542109765376898,0.99,0.1,0.1,0.001,8,32
83,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27195989532433185,0.2204697508544678,0.99,0.1,0.1,0.001,8,32
84,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3944710575325965,0.4967138110996525,0.99,0.1,0.1,0.001,8,32
85,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24839224292066334,0.2745428263756839,0.99,0.1,0.1,0.001,8,32
86,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23735001723788163,0.15441973379056287,0.99,0.1,0.1,0.001,8,32
87,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.45444549845674864,0.40899224500276726,0.99,0.1,0.1,0.001,8,32
88,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2914826301148927,0.2423464654949108,0.99,0.1,0.1,0.001,8,32
89,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3192441681524926,0.30776860795700633,0.99,0.1,0.1,0.001,8,32
90,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3729778870336523,0.5377939967631726,0.99,0.1,0.1,0.001,8,32
91,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23030594534842513,0.15964580150378205,0.99,0.1,0.1,0.001,8,32
92,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.36405960491983536,0.4232639839048713,0.99,0.1,0.1,0.001,8,32
93,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20586772491568908,0.22972595782925123,0.99,0.1,0.1,0.001,8,32
94,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25785217338503585,0.45363695759642225,0.99,0.1,0.1,0.001,8,32
95,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17962001203811656,0.4617321107664005,0.99,0.1,0.1,0.001,8,32
96,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.385009243092146,0.4858643564821082,0.99,0.1,0.1,0.001,8,32
97,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2409877484896245,0.12301326320507448,0.99,0.1,0.1,0.001,8,32
98,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2544404239381275,0.36245155833644876,0.99,0.1,0.1,0.001,8,32
99,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.41017361995094376,0.33042888476368576,0.99,0.1,0.1,0.001,8,32
100,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.326478353517751,0.23100341280086492,0.99,0.1,0.1,0.001,8,32
101,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.45803111815178843,0.45814622078579215,0.99,0.1,0.1,0.001,8,32
102,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15786870984928414,0.24676810330513185,0.99,0.1,0.1,0.001,8,32
103,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.31712803454299343,0.31164012630353805,0.99,0.1,0.1,0.001,8,32
104,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.45960102745629994,0.37250267243245466,0.99,0.1,0.1,0.001,8,32
105,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3627513179769338,0.48917685106535264,0.99,0.1,0.1,0.001,8,32
106,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.13106692941636894,0.38017533576463564,0.99,0.1,0.1,0.001,8,32
107,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4715626683350957,0.42565127405331815,0.99,0.1,0.1,0.001,8,32
108,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5526551228693771,0.4641682230967991,0.99,0.1,0.1,0.001,8,32
109,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.48431470858291986,0.43689709464189674,0.99,0.1,0.1,0.001,8,32
110,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.29493287733176166,0.41878630521538796,0.99,0.1,0.1,0.001,8,32
111,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.16966580620240618,0.36155371133840086,0.99,0.1,0.1,0.001,8,32
112,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.294489461308685,0.3416047148930265,0.99,0.1,0.1,0.001,8,32
113,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.30408100036459335,0.2907506391019631,0.99,0.1,0.1,0.001,8,32
114,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.33387990607361623,0.38155616489954186,0.99,0.1,0.1,0.001,8,32
115,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.21721564927484782,0.2517000848825596,0.99,0.1,0.1,0.001,8,32
116,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20371836784041372,0.35063331564035355,0.99,0.1,0.1,0.001,8,32
117,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3667079712093385,0.3117536934492475,0.99,0.1,0.1,0.001,8,32
118,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20391105161623888,0.20138433622408178,0.99,0.1,0.1,0.001,8,32
119,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22459326114911982,0.16219752362865034,0.99,0.1,0.1,0.001,8,32
120,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.30601597503823197,0.41086357761089903,0.99,0.1,0.1,0.001,8,32
121,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3161322973123921,0.24594701257842283,0.99,0.1,0.1,0.001,8,32
122,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.36300467082572896,0.3192797889316899,0.99,0.1,0.1,0.001,8,32
123,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5823400598513703,0.531165367113415,0.99,0.1,0.1,0.001,8,32
124,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6287186940299152,0.6502113810789819,0.99,0.1,0.1,0.001,8,32
125,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2564474872472888,0.3927165488476495,0.99,0.1,0.1,0.001,8,32
126,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2030612500027572,0.20942900433945963,0.99,0.1,0.1,0.001,8,32
127,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4195932778183543,0.29590013049109726,0.99,0.1,0.1,0.001,8,32
128,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2521500828694333,0.3616918782486615,0.99,0.1,0.1,0.001,8,32
129,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.48353113068402453,0.42612800203304285,0.99,0.1,0.1,0.001,8,32
130,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2690680103325185,0.48049703214299233,0.99,0.1,0.1,0.001,8,32
131,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5439379578975361,0.3624228652902979,0.99,0.1,0.1,0.001,8,32
132,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2182423057980092,0.16367489890806944,0.99,0.1,0.1,0.001,8,32
133,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3630042528972426,0.36284447050362006,0.99,0.1,0.1,0.001,8,32
134,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.29725059541012533,0.5730913054491035,0.99,0.1,0.1,0.001,8,32
135,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21156692399337587,0.30409444332804436,0.99,0.1,0.1,0.001,8,32
136,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29899223509878026,0.2638462885601048,0.99,0.1,0.1,0.001,8,32
137,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3833940469077526,0.384846155814004,0.99,0.1,0.1,0.001,8,32
138,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18627228534218862,0.16828508053494448,0.99,0.1,0.1,0.001,8,32
139,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2560252180631068,0.2821338895444582,0.99,0.1,0.1,0.001,8,32
140,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4489679541501052,0.3662991272156421,0.99,0.1,0.1,0.001,8,32
141,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29811065282988597,0.3514296667191125,0.99,0.1,0.1,0.001,8,32
142,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3849556200713602,0.3835135061329861,0.99,0.1,0.1,0.001,8,32
143,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23280697658335345,0.3194503741533466,0.99,0.1,0.1,0.001,8,32
144,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3302593957521943,0.2712145898543184,0.99,0.1,0.1,0.001,8,32
145,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3887652453220615,0.4601237687451418,0.99,0.1,0.1,0.001,8,32
146,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6145205581082988,0.4642466543259594,0.99,0.1,0.1,0.001,8,32
147,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.26822116155639986,0.3441330762928473,0.99,0.1,0.1,0.001,8,32
148,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.38459416468001045,0.28499884702444217,0.99,0.1,0.1,0.001,8,32
149,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.12053782475335136,0.18605188413799909,0.99,0.1,0.1,0.001,8,32
150,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3140850596075319,0.30877571470767584,0.99,0.1,0.1,0.001,8,32
151,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25908033193090263,0.19940754387376017,0.99,0.1,0.1,0.001,8,32
152,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20991307574123483,0.315774385150335,0.99,0.1,0.1,0.001,8,32
153,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.28310319541962975,0.3976508577233084,0.99,0.1,0.1,0.001,8,32
154,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23815407394975607,0.22054946252214436,0.99,0.1,0.1,0.001,8,32
155,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2749842319463841,0.26119634542344866,0.99,0.1,0.1,0.001,8,32
156,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2245935576427762,0.3412940497243937,0.99,0.1,0.1,0.001,8,32
157,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3172840582108844,0.21769913671255786,0.99,0.1,0.1,0.001,8,32
158,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17668140171657992,0.2133604484445312,0.99,0.1,0.1,0.001,8,32
159,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3477848447180878,0.2571797226305608,0.99,0.1,0.1,0.001,8,32
160,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25848321296831406,0.3358031789080432,0.99,0.1,0.1,0.001,8,32
161,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27649874537287666,0.34163785843035477,0.99,0.1,0.1,0.001,8,32
162,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29720352559182456,0.30192294328058555,0.99,0.1,0.1,0.001,8,32
163,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3454113211844975,0.37642465193836283,0.99,0.1,0.1,0.001,8,32
164,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2115391994648777,0.41496076431122486,0.99,0.1,0.1,0.001,8,32
165,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2551304929818899,0.30636725275234405,0.99,0.1,0.1,0.001,8,32
166,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19290850522613084,0.2556575510361707,0.99,0.1,0.1,0.001,8,32
167,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24714164211792056,0.3840893716540001,0.99,0.1,0.1,0.001,8,32
168,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3387208979322495,0.4915169892143397,0.99,0.1,0.1,0.001,8,32
169,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.21210160483487323,0.19644035341749094,0.99,0.1,0.1,0.001,8,32
170,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3495627398753952,0.34237301325312136,0.99,0.1,0.1,0.001,8,32
171,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4329461349044573,0.4581029941953281,0.99,0.1,0.1,0.001,8,32
172,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16211014711290855,0.16153104091766893,0.99,0.1,0.1,0.001,8,32
173,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3695125881839955,0.38009945784445753,0.99,0.1,0.1,0.001,8,32
174,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.45028238929274467,0.41995914283103963,0.99,0.1,0.1,0.001,8,32
175,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2507154959392516,0.4557277976911876,0.99,0.1,0.1,0.001,8,32
176,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.24238501717157415,0.29045025835905547,0.99,0.1,0.1,0.001,8,32
177,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2882542082924742,0.41119544521883733,0.99,0.1,0.1,0.001,8,32
178,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2676011879459671,0.28978267199736896,0.99,0.1,0.1,0.001,8,32
179,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28438105782008233,0.22574269452217705,0.99,0.1,0.1,0.001,8,32
180,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25920853037904373,0.21588046579535222,0.99,0.1,0.1,0.001,8,32
181,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.43669313408335136,0.5210305468006751,0.99,0.1,0.1,0.001,8,32
182,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.26604338666621885,0.3881193950676947,0.99,0.1,0.1,0.001,8,32
183,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2651190637013569,0.26850065450402544,0.99,0.1,0.1,0.001,8,32
184,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.32006770025710546,0.3274645393546909,0.99,0.1,0.1,0.001,8,32
185,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.31086574140259243,0.46602216608418184,0.99,0.1,0.1,0.001,8,32
186,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.353423722520266,0.4027871068811679,0.99,0.1,0.1,0.001,8,32
187,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.21441267265130487,0.1761053290729711,0.99,0.1,0.1,0.001,8,32
188,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3085568159205694,0.2740959297296356,0.99,0.1,0.1,0.001,8,32
189,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.38406723998811526,0.3711278957154111,0.99,0.1,0.1,0.001,8,32
190,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.14645924930688323,0.4179003926209629,0.99,0.1,0.1,0.001,8,32
191,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17375091942564747,0.4769035616296277,0.99,0.1,0.1,0.001,8,32
192,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19931580288265047,0.3606857412230223,0.99,0.1,0.1,0.001,8,32
193,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23526402211453726,0.16862730658921532,0.99,0.1,0.1,0.001,8,32
194,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2883834913014726,0.4471545204883616,0.99,0.1,0.1,0.001,8,32
195,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22790301493852252,0.4903392881008233,0.99,0.1,0.1,0.001,8,32
196,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3327747497274308,0.5101367897351462,0.99,0.1,0.1,0.001,8,32
197,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24838638458685386,0.1775862764017091,0.99,0.1,0.1,0.001,8,32
198,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2685706768597181,0.2471811332901022,0.99,0.1,0.1,0.001,8,32
199,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.242888661591798,0.2267214229163949,0.99,0.1,0.1,0.001,8,32
