Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5320115289828813,0.644904308778897,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5395683880397915,0.5374307492110137,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3658791071522783,0.34987879601649774,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5414981945350926,0.5336685540074025,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3129425153925704,0.6093722537889048,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5030665846190296,0.6121557755720847,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.7518183313062055,0.6451266382447606,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2966635265923222,0.5362058194464073,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4498181006858394,0.4664981854814274,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28172330617831215,0.4764797592748211,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3193679404120224,0.4608187051792936,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5970970025111091,0.6093722537889048,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6087223626646429,0.6121557755720847,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6147879346327084,0.6931471805599453,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4345088470105698,0.6931471805599453,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6989772582923086,0.4943508859050447,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5120174353873815,0.6931471805599453,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4361756525257924,0.6093722537889048,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4614116760677199,0.4496142888763606,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5333311192011725,0.6931471805599452,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5163677160914446,0.6931471805599453,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.8138073721344709,0.6612733433151279,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5182929744482067,0.5306056938642212,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4600363912198726,0.6093722537889048,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.45763156344987554,0.5215308612836107,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5585133057686987,0.5548456285866591,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4667033218317469,0.5518909579260596,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.39942055961873657,0.5255973270178643,0.99,0.1,0.1,0.001,8,32
