Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.04335759190775182,0.03744088081117717,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.020766017768529536,0.016799092524047002,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.06724046830243036,0.06724046830243034,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.01798687832507422,0.01798687832507422,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.05776372812145358,0.0465173096344975,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0193032759472254,0.019303275947225397,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0,0.0,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0,0.0,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.02660959126520287,0.01591282859964208,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.035792531451338545,0.08768925320713229,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.028065007066149845,0.20737051610487892,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07370349819918746,0.06281590773422904,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.07640889693186484,0.07674085594982082,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0193032759472254,0.0193032759472254,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.04014688265473109,0.04014688265473109,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.03505866152843469,0.05195959182091012,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.05205782478750633,0.2223938064001768,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.17754193658339806,0.11510166477694372,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.01593639643501056,0.01798687832507422,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.02069288016862819,0.08537066275319308,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.020770400108254095,0.01798687832507422,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.037322979679311946,0.06724046830243034,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.03637383794136561,0.071231313893886,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.03744088081117718,0.03744088081117718,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.049110970655858746,0.04456940754693275,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.018064398264700125,0.018064398264700122,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1093822931028638,0.11117485308370684,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.047858397593701356,0.04785839759370135,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.03744088081117718,0.03744088081117718,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.09678794914402324,0.10049858307413966,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.11724449999801048,0.019303275947225397,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.041826180354309184,0.0540126544591942,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.016799092524047002,0.022086797730405335,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5438826185446578,0.3989363939522761,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2171936383393912,0.21425162831919298,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.04652452799618781,0.022242150868673892,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16589782415963153,0.1309923800620112,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20532121435769207,0.1893366621736219,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29932174105588083,0.2554870307090997,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.18014434072471175,0.24974061614906373,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18042639651728914,0.1306771373015767,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19567045030139807,0.44151965500417134,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.21488450214671087,0.22013843345857617,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2995543755624622,0.37777922136533315,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3752411736671387,0.38315577953655366,0.99,0.1,0.1,0.001,8,32
45,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.42366754322476574,0.2658380280127172,0.99,0.1,0.1,0.001,8,32
46,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20600079118951517,0.163229924979579,0.99,0.1,0.1,0.001,8,32
47,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35366890774351634,0.31797459122638494,0.99,0.1,0.1,0.001,8,32
48,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4957283798150085,0.4521243678346295,0.99,0.1,0.1,0.001,8,32
49,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5234698318134055,0.5353069453386612,0.99,0.1,0.1,0.001,8,32
50,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1934682411028692,0.23193689819905286,0.99,0.1,0.1,0.001,8,32
51,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3151451228685029,0.40690316129882614,0.99,0.1,0.1,0.001,8,32
52,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.08511832461879651,0.17676453683478932,0.99,0.1,0.1,0.001,8,32
53,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.25564999982642583,0.2532953993154466,0.99,0.1,0.1,0.001,8,32
54,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.46943261474020215,0.5028781539603955,0.99,0.1,0.1,0.001,8,32
55,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.31473573221469625,0.2824210657455577,0.99,0.1,0.1,0.001,8,32
56,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22747826934222878,0.4328926748695677,0.99,0.1,0.1,0.001,8,32
57,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.34242398107862393,0.3065969539633748,0.99,0.1,0.1,0.001,8,32
58,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.25113091068698196,0.11723952343593058,0.99,0.1,0.1,0.001,8,32
59,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.28164854453757243,0.33393726871684387,0.99,0.1,0.1,0.001,8,32
60,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3430631666980272,0.2719584216993439,0.99,0.1,0.1,0.001,8,32
61,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.279824810142111,0.33758186147085323,0.99,0.1,0.1,0.001,8,32
62,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3537630325861687,0.20331302086722908,0.99,0.1,0.1,0.001,8,32
63,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.21843852284204512,0.27388748006229385,0.99,0.1,0.1,0.001,8,32
64,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.28168862975913045,0.3420745420332992,0.99,0.1,0.1,0.001,8,32
65,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.363230186087758,0.3823238358448743,0.99,0.1,0.1,0.001,8,32
66,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28159514575005384,0.3331755285229354,0.99,0.1,0.1,0.001,8,32
67,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4470033787364514,0.42449882796747246,0.99,0.1,0.1,0.001,8,32
68,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19167342527331907,0.21201039947223657,0.99,0.1,0.1,0.001,8,32
