Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15493364224190745,0.10809943703646692,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1065390033300672,0.0863662072354724,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.03682058686534436,0.05084388557287025,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.02861001359220383,0.07253802842936247,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.03135654096787628,0.10559674332111825,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10798533025509338,0.09560258894703257,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0160176394520282,0.020135973580954446,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10187093067041059,0.11051260486746721,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.11268111689556504,0.04364808266198464,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.060204824821909905,0.06718335803919942,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1364437447232869,0.09270471923355703,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.09497158357987226,0.08505944662197956,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.050537779197251415,0.053051657765715264,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07362058973950109,0.10033870914858213,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07718045028642553,0.07237344555337252,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.030632613939644848,0.0312655308767741,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.09072070410868835,0.10752323721380343,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0039868274642892755,0.004338178085235082,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0715025940904191,0.0671485835190672,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10481659204346198,0.05329838248031546,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07829997801110973,0.06053860490058936,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.08537548862652967,0.08537548862652967,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07682882177268287,0.024645674466495102,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.08410343568961264,0.013809323872425753,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.05926073529783882,0.07314536924508948,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.06652146774496714,0.057563860923431895,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.02267181674271438,0.022733219442243737,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.05469200970542436,0.05099475400388971,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0542181895089366,0.07466231707508801,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.13045418030365027,0.1358567326980546,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10835858313725663,0.11265569795827207,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1434840231733483,0.13421274338863712,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.04269759131793149,0.044972987942541925,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11366639018791758,0.09040211168068218,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.30620006746167505,0.4297961154548655,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18327170486830663,0.1018679710446313,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4599475870954669,0.6931471805599452,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21192800594620995,0.20019211169139967,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11096497246486145,0.00449602844774441,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.15038282137010525,0.1458065682904032,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2690943330603709,0.25842154992785665,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.26629020919957813,0.2687153746055068,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3493571120631525,0.3652940306855612,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4290008330584641,0.34459757349300474,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34819071804656937,0.3106885596395347,0.99,0.1,0.1,0.001,8,32
45,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.49005280975096366,0.6093722537889048,0.99,0.1,0.1,0.001,8,32
46,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.45006492461793396,0.47590791978455593,0.99,0.1,0.1,0.001,8,32
47,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5864896979782831,0.5393059267439757,0.99,0.1,0.1,0.001,8,32
48,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.7073261383208138,0.5976700553157234,0.99,0.1,0.1,0.001,8,32
49,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3577914286114676,0.528825113774545,0.99,0.1,0.1,0.001,8,32
