Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4196976507968469,0.5098537618515567,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.43224934905341056,0.5852132516489866,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.46685016563763004,0.4355091914005434,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5119403265549789,0.5049229144551846,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4725347307002425,0.4205482463861035,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5197303885006845,0.4638316723726987,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5840099911177425,0.5702078882006167,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4170709891363388,0.5560027220944287,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34075828058721397,0.3424858502333354,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.47528241438580926,0.6167658722944719,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3384112551678033,0.47249991387481494,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4826512937192728,0.49891323587629166,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6092858885510788,0.6430442753059942,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4283954437898602,0.42571544466731287,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.47146122025097126,0.4631955983707695,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.317886760451015,0.5681152677170807,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6064467567872359,0.503885920909923,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6109773017410987,0.6245038834500607,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3831215858827206,0.3898326557793143,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4884374720273049,0.4876885430026088,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.49123021557716046,0.5187702776521139,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5497976263143941,0.6396373214570603,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.574492924552075,0.5619346662056763,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5965722387943806,0.6110228793500786,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5768641018290713,0.5574194406014321,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6709035386834021,0.6414325907643735,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6728225050724744,0.5644590091088098,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4991453023542457,0.5071381078015658,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.47390236985531153,0.46634850527479965,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.415975645496107,0.4259713276159309,0.99,0.1,0.1,0.001,8,32
