Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.15902056230129236,0.3192389019700058,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35786217299053347,0.3034333011040923,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23157120499140724,0.3407755263418254,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.30597530063286216,0.30898709323691353,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2965312190382142,0.28607048499928744,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34540679770137056,0.34540679770137056,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3021288119895433,0.27356423460831175,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2778227821968934,0.33698364672020353,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29171738333729336,0.29397299754886713,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21966497098886098,0.21734483735799293,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21356333640344724,0.20633299359275298,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.41176802641977345,0.32529987895319357,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25895517039334576,0.31811338875935274,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3205690253846853,0.3241958084138327,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28038067111316634,0.28038067111316634,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2569109826513774,0.3490995321107414,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27755667412629703,0.2709122241626446,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19465722377072883,0.18843486100594878,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.33586671645980587,0.32948847932689046,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35582693923285164,0.35623348927135734,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34657359027997264,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.264666256251646,0.2646662562516461,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2529463000445634,0.25331843157468914,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2693031389848469,0.28948577471376097,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2499513330501809,0.2222986562222342,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20783459627831885,0.25231628083430396,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2498696989968441,0.2549840464441485,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.33191928436148227,0.30115725453055897,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2754389174514677,0.274326981828404,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2687375064339253,0.29658760553460095,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.348975970410731,0.2569116349922667,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24024527741796842,0.26606604165481956,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.33323037175890946,0.2890894239230471,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.38649923321711493,0.27062898144940295,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5277604563930801,0.5164046080611516,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.30601697651709764,0.371014659461229,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2759127115698618,0.2818030112845665,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.08906054224132659,0.09388253691713519,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2851300431714422,0.35016093223656086,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23330509008123393,0.24862936019632448,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35868768733979506,0.4448564583324359,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.33640044863901014,0.2458187358701,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3088804263602891,0.4975666688303489,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1163816835118873,0.0725518209752024,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20994874296604826,0.19935806754269875,0.99,0.1,0.1,0.001,8,32
