Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2762999019355354,0.24730653820665893,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28478644921376,0.39022891014502037,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25627331933143305,0.2092033979261665,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17565872764800392,0.22395276357345095,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2294555024369848,0.16901251271922157,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25132655994372194,0.3075940697631629,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2886051522475377,0.25716495207646756,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.12718287554421095,0.17201796681707343,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23951275033121552,0.2790461625534086,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21981650456948884,0.21780982215869493,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23132193830845862,0.24862100492932473,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20747313800707848,0.26939916377392314,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3896025474844869,0.3298262735831905,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2085676485886092,0.25804725676134005,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.22301859421044343,0.2673384780833354,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24815762566060443,0.32521526791597904,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2995422104474013,0.34287525466877955,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1977283929052122,0.19772839290521219,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18413858148225368,0.17569133382349242,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17673682567119534,0.19407139219105904,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16907292448882102,0.3141037840916753,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2479875506127582,0.17663447240103936,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28217878550394904,0.2479021101979616,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.26348849753239795,0.2318942046656394,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27452629456424843,0.22704072900983535,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.13687639051905506,0.16977305710123566,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2432822667204208,0.217706942242407,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2685254623747083,0.2499566209668157,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17470556446058624,0.16480208593033116,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3463285573524568,0.19877965336029174,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2738352700996373,0.2488461084312584,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2941484172889575,0.25226253930172765,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2363529933918227,0.3004644698187189,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1281532533191963,0.20862535594909326,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16272800822063122,0.1150088582832475,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4064594106712066,0.42907332163041667,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4593098978178554,0.44408061361914436,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19628487145036877,0.25829398367709916,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11716722798284593,0.13542796225043452,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.37960495823506996,0.4722362503714501,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.09810481148376943,0.19141797361636345,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27792976145825476,0.30821045481032083,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1367532798310869,0.07022288129508845,0.99,0.1,0.1,0.001,8,32
