Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.43371754188054934,0.4016585115436309,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.48032266721325856,0.6449043087788972,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4664366036946149,0.5336876151974773,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.49626596455416794,0.5154913788570256,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.49100232519315024,0.45002572582199796,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4412607181200194,0.5400603400243758,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6920129648318738,0.6959307023431252,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5865733832981382,0.5158250955031692,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.42224386632938316,0.6256507386039285,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5859926540005991,0.6132198679852453,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5655752048880468,0.4111894089745662,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3885728553430656,0.37885471921938485,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5206775611078506,0.5307290125609778,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6931471805599452,0.6950437373481184,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5985036852391588,0.5941261547656673,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4775888407886341,0.5029389315351928,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.443481599634282,0.39746177738241006,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4414569261967641,0.49983865336712324,0.99,0.1,0.1,0.001,8,32
