Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
0,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.28138295771346034,0.253750535086231,0.99,0.1,0.1,0.001,8,32
1,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3779750024889097,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
2,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.22222787823609094,0.2588880477532005,0.99,0.1,0.1,0.001,8,32
3,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1409648888273892,0.38401447109114983,0.99,0.1,0.1,0.001,8,32
4,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3061030606335551,0.3020387402367257,0.99,0.1,0.1,0.001,8,32
5,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19540028378906904,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
6,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20406993744705568,0.18959914715060833,0.99,0.1,0.1,0.001,8,32
7,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3427170482397875,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
8,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2999887606218104,0.4012851604957177,0.99,0.1,0.1,0.001,8,32
9,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21042589298069195,0.2807855418340064,0.99,0.1,0.1,0.001,8,32
10,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21979138700974538,0.28257129910595474,0.99,0.1,0.1,0.001,8,32
11,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2845438238221031,0.2863525854003662,0.99,0.1,0.1,0.001,8,32
12,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.18251482492318177,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
13,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.44324376148403405,0.3936912265074905,0.99,0.1,0.1,0.001,8,32
14,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3205515726254737,0.40979713022311615,0.99,0.1,0.1,0.001,8,32
15,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.30454525963888834,0.306156255416684,0.99,0.1,0.1,0.001,8,32
16,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1994777381105329,0.24322476789943792,0.99,0.1,0.1,0.001,8,32
17,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.303644243501612,0.3867979928743297,0.99,0.1,0.1,0.001,8,32
18,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2667901768493924,0.30250387748981844,0.99,0.1,0.1,0.001,8,32
19,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.37048187687322165,0.2999371695020504,0.99,0.1,0.1,0.001,8,32
20,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2031054515456908,0.22407129625722605,0.99,0.1,0.1,0.001,8,32
21,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24269350883099466,0.28885676882354455,0.99,0.1,0.1,0.001,8,32
22,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19498189382930114,0.16461795446889593,0.99,0.1,0.1,0.001,8,32
23,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2588258253688362,0.3645604686050469,0.99,0.1,0.1,0.001,8,32
24,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3006669666427187,0.3262803693237488,0.99,0.1,0.1,0.001,8,32
25,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2178358266789055,0.21732193871665592,0.99,0.1,0.1,0.001,8,32
26,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2253376804927951,0.34657359027997264,0.99,0.1,0.1,0.001,8,32
27,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34685403130421105,0.36734399038822674,0.99,0.1,0.1,0.001,8,32
28,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2394656011674496,0.2015126320223656,0.99,0.1,0.1,0.001,8,32
29,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.28736115390286454,0.3409755849672049,0.99,0.1,0.1,0.001,8,32
30,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22698716992614196,0.25036644720875023,0.99,0.1,0.1,0.001,8,32
31,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22932727364998146,0.34935711206315256,0.99,0.1,0.1,0.001,8,32
32,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.338114655402206,0.3826333410748401,0.99,0.1,0.1,0.001,8,32
33,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2558885660988672,0.30217635861533376,0.99,0.1,0.1,0.001,8,32
34,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4152971664563723,0.4454198860862758,0.99,0.1,0.1,0.001,8,32
35,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1883382354334447,0.12699854453310674,0.99,0.1,0.1,0.001,8,32
36,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4644910246359555,0.37179304537119073,0.99,0.1,0.1,0.001,8,32
37,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5691188241773828,0.6272935359560484,0.99,0.1,0.1,0.001,8,32
38,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.41324867680954236,0.6931471805599453,0.99,0.1,0.1,0.001,8,32
39,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4317089391270114,0.8349953445306884,0.99,0.1,0.1,0.001,8,32
40,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5141583524000352,0.5926616884693665,0.99,0.1,0.1,0.001,8,32
41,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20302697325391308,0.2713381580216343,0.99,0.1,0.1,0.001,8,32
42,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.33899469618184175,0.3272666288112917,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.37743282667708444,0.2194569327752729,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5357226576727392,0.5819212694213449,0.99,0.1,0.1,0.001,8,32
45,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.35298804541560985,0.40245637585389915,0.99,0.1,0.1,0.001,8,32
46,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15887691840109797,0.08079847271892898,0.99,0.1,0.1,0.001,8,32
47,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3856803113966624,0.4524463564382419,0.99,0.1,0.1,0.001,8,32
48,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.21123057155788766,0.26747887852485974,0.99,0.1,0.1,0.001,8,32
49,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27489170856045286,0.37741734772156477,0.99,0.1,0.1,0.001,8,32
50,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3143630275943776,0.3654844043779056,0.99,0.1,0.1,0.001,8,32
51,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2975396821273014,0.48436939441744764,0.99,0.1,0.1,0.001,8,32
52,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5584875746717188,0.5342198102152504,0.99,0.1,0.1,0.001,8,32
53,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3892376327149409,0.4577359201406506,0.99,0.1,0.1,0.001,8,32
54,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07393681084906298,0.1474002740550307,0.99,0.1,0.1,0.001,8,32
55,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.04203201641696654,0.1935811046038015,0.99,0.1,0.1,0.001,8,32
56,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23785849098791675,0.23319698906643832,0.99,0.1,0.1,0.001,8,32
57,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35093775336316496,0.358825604372141,0.99,0.1,0.1,0.001,8,32
58,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17957861862823182,0.15845816917423652,0.99,0.1,0.1,0.001,8,32
59,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.02695975634190044,0.027396969907250712,0.99,0.1,0.1,0.001,8,32
60,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.059019935822319444,0.09531746858472119,0.99,0.1,0.1,0.001,8,32
61,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.08537598343565153,0.12465573440598962,0.99,0.1,0.1,0.001,8,32
62,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.10785608101460138,0.3644463266684149,0.99,0.1,0.1,0.001,8,32
63,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18818084274267632,0.16183680405078016,0.99,0.1,0.1,0.001,8,32
64,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19355572211446348,0.23566980633812384,0.99,0.1,0.1,0.001,8,32
