Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
42,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35033846277265396,0.46611942801075185,0.99,0.1,0.1,0.001,8,32
43,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5886890461137382,0.6118926017101447,0.99,0.1,0.1,0.001,8,32
44,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22869748746671337,0.3632833613627585,0.99,0.1,0.1,0.001,8,32
45,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34502915221868813,0.30554752935244545,0.99,0.1,0.1,0.001,8,32
46,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.625262235265879,0.5920692454788,0.99,0.1,0.1,0.001,8,32
47,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10810445655031983,0.11017138612082161,0.99,0.1,0.1,0.001,8,32
48,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.08069118566969019,0.1385333410837772,0.99,0.1,0.1,0.001,8,32
49,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1023259375847068,0.1964359474913061,0.99,0.1,0.1,0.001,8,32
50,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.0976594342646012,0.11996901782154708,0.99,0.1,0.1,0.001,8,32
51,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.48318148030607494,0.4831814803060749,0.99,0.1,0.1,0.001,8,32
52,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.40137296356011326,0.6225028997018254,0.99,0.1,0.1,0.001,8,32
53,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19968096329592183,0.17662073698057854,0.99,0.1,0.1,0.001,8,32
54,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6372718270399531,0.5937517587454648,0.99,0.1,0.1,0.001,8,32
55,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.14189489197269556,0.1296282118885206,0.99,0.1,0.1,0.001,8,32
56,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4481254349759086,0.504780068323471,0.99,0.1,0.1,0.001,8,32
57,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3016031400446662,0.30767079637934514,0.99,0.1,0.1,0.001,8,32
58,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29144566195685545,0.32463066598590995,0.99,0.1,0.1,0.001,8,32
59,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20380099361149975,0.17687455428572585,0.99,0.1,0.1,0.001,8,32
60,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3014060358561066,0.38977533737267434,0.99,0.1,0.1,0.001,8,32
61,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3150743605966243,0.3574516782426919,0.99,0.1,0.1,0.001,8,32
62,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3196970284065202,0.6250917766939292,0.99,0.1,0.1,0.001,8,32
63,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.40087414838883756,0.4322073602740614,0.99,0.1,0.1,0.001,8,32
64,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.318462658205196,0.37633936169211024,0.99,0.1,0.1,0.001,8,32
65,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.468398069433536,0.3637008427945075,0.99,0.1,0.1,0.001,8,32
66,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.43607194181691705,0.4219172845946681,0.99,0.1,0.1,0.001,8,32
67,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.27983037738347705,0.4090146320070065,0.99,0.1,0.1,0.001,8,32
68,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.30463478723188053,0.3612642606166809,0.99,0.1,0.1,0.001,8,32
69,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.14914202483166408,0.17060634306736847,0.99,0.1,0.1,0.001,8,32
70,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.37893603627988676,0.405382101466731,0.99,0.1,0.1,0.001,8,32
71,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.335554584577791,0.35534954508517663,0.99,0.1,0.1,0.001,8,32
72,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4311647510867855,0.4290282114831929,0.99,0.1,0.1,0.001,8,32
73,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2028123437233491,0.2622350109953724,0.99,0.1,0.1,0.001,8,32
74,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3260108852018589,0.28584408915765824,0.99,0.1,0.1,0.001,8,32
75,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.27054684730385026,0.36701049236314315,0.99,0.1,0.1,0.001,8,32
76,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3366191817304263,0.3184426879939642,0.99,0.1,0.1,0.001,8,32
77,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2965241660411876,0.34009331267011716,0.99,0.1,0.1,0.001,8,32
78,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2207046692902845,0.3565890914354242,0.99,0.1,0.1,0.001,8,32
79,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3275723098728133,0.37334928858756156,0.99,0.1,0.1,0.001,8,32
80,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2804025335715723,0.27523365357403917,0.99,0.1,0.1,0.001,8,32
81,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11630643079667981,0.19092445805816524,0.99,0.1,0.1,0.001,8,32
82,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20086956689901328,0.44757719557736864,0.99,0.1,0.1,0.001,8,32
83,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17924993304197426,0.29765794923264044,0.99,0.1,0.1,0.001,8,32
84,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1213637977402542,0.40401782158945887,0.99,0.1,0.1,0.001,8,32
85,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3190451367476229,0.3086157501944446,0.99,0.1,0.1,0.001,8,32
86,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1455283860155931,0.3172700813655918,0.99,0.1,0.1,0.001,8,32
87,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19132067782777745,0.2226597994599343,0.99,0.1,0.1,0.001,8,32
88,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17388015940595827,0.31102038125352754,0.99,0.1,0.1,0.001,8,32
89,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18458475453682163,0.1972720442201781,0.99,0.1,0.1,0.001,8,32
90,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16220444242165266,0.16724291800559704,0.99,0.1,0.1,0.001,8,32
91,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2575310510029982,0.2013263218904116,0.99,0.1,0.1,0.001,8,32
92,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.16780299806850085,0.31520334213308915,0.99,0.1,0.1,0.001,8,32
93,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1866588357985795,0.1966546574002839,0.99,0.1,0.1,0.001,8,32
94,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1809961599151705,0.25551489705744307,0.99,0.1,0.1,0.001,8,32
95,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.22811672737068253,0.26191620554164485,0.99,0.1,0.1,0.001,8,32
96,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.5284867351223945,0.4114334544442891,0.99,0.1,0.1,0.001,8,32
97,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17713231496005805,0.25217163369053464,0.99,0.1,0.1,0.001,8,32
98,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1299215575346014,0.16993563036536977,0.99,0.1,0.1,0.001,8,32
99,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.18054305136592247,0.39712282416682027,0.99,0.1,0.1,0.001,8,32
100,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10942082974809435,0.16383156320750292,0.99,0.1,0.1,0.001,8,32
101,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16788210894873398,0.15041954453632653,0.99,0.1,0.1,0.001,8,32
102,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35800534725998207,0.3292371400148041,0.99,0.1,0.1,0.001,8,32
103,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16512426302879005,0.19787159705212243,0.99,0.1,0.1,0.001,8,32
104,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.2027559594428502,0.24954266393166116,0.99,0.1,0.1,0.001,8,32
105,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18685564844811803,0.27658918966586776,0.99,0.1,0.1,0.001,8,32
106,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2717707300479193,0.5466310116360817,0.99,0.1,0.1,0.001,8,32
107,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.33419353678620967,0.2857411056506067,0.99,0.1,0.1,0.001,8,32
108,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2696018613027517,0.21046005454908445,0.99,0.1,0.1,0.001,8,32
109,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.332877702457983,0.2046041861760566,0.99,0.1,0.1,0.001,8,32
110,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2800962418476415,0.24977299538593634,0.99,0.1,0.1,0.001,8,32
111,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16764529563683153,0.19432087169639312,0.99,0.1,0.1,0.001,8,32
112,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.13737764474726077,0.12329698021656149,0.99,0.1,0.1,0.001,8,32
113,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.23418102138611477,0.3329259330218737,0.99,0.1,0.1,0.001,8,32
114,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25969662311536423,0.35984203534206116,0.99,0.1,0.1,0.001,8,32
115,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.199788172066863,0.3623362875711575,0.99,0.1,0.1,0.001,8,32
116,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.21516417415113315,0.11971752089383493,0.99,0.1,0.1,0.001,8,32
117,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3158402972441523,0.5418746075335092,0.99,0.1,0.1,0.001,8,32
118,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5398246717673709,0.49545258230680367,0.99,0.1,0.1,0.001,8,32
119,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5255394062260623,0.5803152741470445,0.99,0.1,0.1,0.001,8,32
120,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2233165854205822,0.3094935161523392,0.99,0.1,0.1,0.001,8,32
121,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3657092073088218,0.3300331975066936,0.99,0.1,0.1,0.001,8,32
122,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.19723076916063031,0.3925287320869252,0.99,0.1,0.1,0.001,8,32
123,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19083939393997443,0.25638203030166906,0.99,0.1,0.1,0.001,8,32
124,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24221403054747953,0.3523799442908126,0.99,0.1,0.1,0.001,8,32
125,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17401938064719646,0.1266814139030618,0.99,0.1,0.1,0.001,8,32
126,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.35921336581294516,0.3404065555722467,0.99,0.1,0.1,0.001,8,32
127,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25828689529536236,0.2635962401952185,0.99,0.1,0.1,0.001,8,32
128,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4275828081340379,0.43070578216765804,0.99,0.1,0.1,0.001,8,32
129,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2396128862750226,0.21498359733108124,0.99,0.1,0.1,0.001,8,32
130,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.223045617478698,0.1694079803286843,0.99,0.1,0.1,0.001,8,32
131,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.1955150310161403,0.25624941579515614,0.99,0.1,0.1,0.001,8,32
132,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.07173018597171932,0.05705049446473924,0.99,0.1,0.1,0.001,8,32
133,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.09257964348158508,0.17253884562732685,0.99,0.1,0.1,0.001,8,32
134,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20342013600044967,0.24210115763166765,0.99,0.1,0.1,0.001,8,32
135,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.15106769487121696,0.12204855959226209,0.99,0.1,0.1,0.001,8,32
136,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.315375939066516,0.26353253747365873,0.99,0.1,0.1,0.001,8,32
137,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16098526671368296,0.24192976837004623,0.99,0.1,0.1,0.001,8,32
138,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.42386026804217686,0.3660980029955147,0.99,0.1,0.1,0.001,8,32
139,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.17342174060838586,0.131668537209026,0.99,0.1,0.1,0.001,8,32
140,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.29889096684803784,0.41815525731917624,0.99,0.1,0.1,0.001,8,32
141,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20180525593367227,0.24866651798523962,0.99,0.1,0.1,0.001,8,32
142,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.26570137278551376,0.2439975345378032,0.99,0.1,0.1,0.001,8,32
143,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.2683267010201976,0.2653410936102543,0.99,0.1,0.1,0.001,8,32
144,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18588127532118026,0.12741764159473132,0.99,0.1,0.1,0.001,8,32
145,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.31980059611441086,0.29438099293944053,0.99,0.1,0.1,0.001,8,32
146,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.34009327608170437,0.38947666177569157,0.99,0.1,0.1,0.001,8,32
147,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.40611813786398954,0.38627182864511966,0.99,0.1,0.1,0.001,8,32
148,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.10994530164653281,0.16069022505442337,0.99,0.1,0.1,0.001,8,32
149,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2866065439042003,0.3486524413182658,0.99,0.1,0.1,0.001,8,32
150,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.18052412908902957,0.4414734591294894,0.99,0.1,0.1,0.001,8,32
151,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1808790918165331,0.33823923083476964,0.99,0.1,0.1,0.001,8,32
152,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4030365939861179,0.3396551157937269,0.99,0.1,0.1,0.001,8,32
153,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18600253883326417,0.15790440206925946,0.99,0.1,0.1,0.001,8,32
154,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1617973026235833,0.1471890173583446,0.99,0.1,0.1,0.001,8,32
155,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4212889013222733,0.4843151567692625,0.99,0.1,0.1,0.001,8,32
156,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4212139694154594,0.6041046412829708,0.99,0.1,0.1,0.001,8,32
157,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.4843077731253048,0.3888306478810829,0.99,0.1,0.1,0.001,8,32
158,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19662881280782354,0.2425940825210215,0.99,0.1,0.1,0.001,8,32
159,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.27308983029030454,0.32202197732316845,0.99,0.1,0.1,0.001,8,32
160,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.26669178031428376,0.32046870359699,0.99,0.1,0.1,0.001,8,32
161,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.31062368168829524,0.357404437269594,0.99,0.1,0.1,0.001,8,32
162,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.28978855660247604,0.30014508723213895,0.99,0.1,0.1,0.001,8,32
163,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.20807462112881633,0.2122655542007246,0.99,0.1,0.1,0.001,8,32
164,Comm-DQN,RandomAgent,"[0, 0, 0, 0]",0.465471923731851,0.5483586877580379,0.99,0.1,0.1,0.001,8,32
165,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.13906422028550858,0.2386359545942202,0.99,0.1,0.1,0.001,8,32
166,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.11997900495183861,0.2219104850542372,0.99,0.1,0.1,0.001,8,32
167,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.25908567937249866,0.2256748862453555,0.99,0.1,0.1,0.001,8,32
168,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.231782713398187,0.3551320784194188,0.99,0.1,0.1,0.001,8,32
169,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2286080745673757,0.2811458828781258,0.99,0.1,0.1,0.001,8,32
170,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.26208166189821425,0.2639201593543153,0.99,0.1,0.1,0.001,8,32
171,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.2096557481871689,0.35680378117833106,0.99,0.1,0.1,0.001,8,32
172,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3548659918973442,0.3958507538883918,0.99,0.1,0.1,0.001,8,32
173,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24990110926792483,0.20930509180201862,0.99,0.1,0.1,0.001,8,32
174,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.15271225590075435,0.41732895021916194,0.99,0.1,0.1,0.001,8,32
175,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3168948985863402,0.47791879139979715,0.99,0.1,0.1,0.001,8,32
176,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19566176631429166,0.1876961061105824,0.99,0.1,0.1,0.001,8,32
177,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16813929927783983,0.2368337688941638,0.99,0.1,0.1,0.001,8,32
178,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.375684604564352,0.35810183091199704,0.99,0.1,0.1,0.001,8,32
179,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2683235408731047,0.49657041856285766,0.99,0.1,0.1,0.001,8,32
180,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.4398614673927438,0.4461922012493026,0.99,0.1,0.1,0.001,8,32
181,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.36130092519123935,0.30572258955140763,0.99,0.1,0.1,0.001,8,32
182,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.5316990370002589,0.38021595354668747,0.99,0.1,0.1,0.001,8,32
183,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.3237512942495947,0.4411640342429313,0.99,0.1,0.1,0.001,8,32
184,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3273766846045644,0.3255064927621008,0.99,0.1,0.1,0.001,8,32
185,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.39289784232709746,0.36597444295857157,0.99,0.1,0.1,0.001,8,32
186,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.19044012698988824,0.22420724120435886,0.99,0.1,0.1,0.001,8,32
187,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.3049142061914128,0.3381082914743105,0.99,0.1,0.1,0.001,8,32
188,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.6185280248343205,0.36490128942520494,0.99,0.1,0.1,0.001,8,32
189,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22480811268114934,0.3164810885051685,0.99,0.1,0.1,0.001,8,32
190,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.1341195989022713,0.3402336252126045,0.99,0.1,0.1,0.001,8,32
191,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.24338684904203503,0.30371816798038065,0.99,0.1,0.1,0.001,8,32
192,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.15978030641841806,0.20824271695842114,0.99,0.1,0.1,0.001,8,32
193,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.2903358166654269,0.35983943479288605,0.99,0.1,0.1,0.001,8,32
194,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.46306194504515363,0.5025042828913291,0.99,0.1,0.1,0.001,8,32
195,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.22423288088297177,0.2605705276474028,0.99,0.1,0.1,0.001,8,32
196,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.16579366257166783,0.22126025488085024,0.99,0.1,0.1,0.001,8,32
197,Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0.18322375962624046,0.11984228143384956,0.99,0.1,0.1,0.001,8,32
198,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.0533062208856707,0.05568794991519935,0.99,0.1,0.1,0.001,8,32
199,Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0.20017741023161245,0.3688611325605354,0.99,0.1,0.1,0.001,8,32
